"alpha","beta","sigma"
249.085372992243,11.8409893085849,43.9817424265283
241.448110490983,12.4404150008282,49.479041689037
247.28060049271,11.1062830473351,47.6837198695497
251.359289059786,10.0920136100492,46.5854811895481
259.185164585889,8.8200560471926,48.4945547760338
257.456800539877,10.4958096624729,52.6622880536981
256.409604214579,9.88625464091305,48.1754940110679
246.701951470427,11.3080217229839,48.3949933666166
248.103941533623,10.1920435616345,50.6152223646095
266.634092624705,8.22766847873393,47.9136562919006
255.694952865618,9.20698923349278,49.3908174010009
253.325833301052,11.0412250173147,47.5447339038384
241.733725259356,11.2208979090232,51.5612347835278
259.525906250433,9.11729310370475,49.1539835362628
254.40488968942,10.0691677043261,45.9096911609802
250.639402774383,9.87687645917741,47.8806026972926
248.805044762257,10.8946432133509,47.6263056152686
267.049025427592,8.2995374410674,46.474731801858
244.396313138494,11.1421635970497,47.9354587829218
249.206776485367,11.42161241272,47.9426124708687
255.763370766484,9.19605758504745,52.2796666199444
262.141330516645,8.46329114241473,50.0453252949335
254.666644028459,9.20541083001741,50.7752243435623
247.84048982164,11.3353426365316,45.3574542203498
248.8698820995,10.6835796780041,49.8203196956153
242.406133183357,13.0640890950223,45.4809330840796
250.390745023898,10.9892164357158,48.7195912237428
257.183528829061,9.84663951181737,45.5611366399366
238.935226046666,13.229953533177,45.5252947255223
255.505980072389,9.9773783141741,44.1256788224267
250.864126276092,10.8010206100587,47.0647316283854
250.062579293952,10.5820758661251,46.9475970460061
252.905575731574,10.4344239048809,49.1076070336961
246.023589905507,11.0226905198029,52.4020704219758
255.577703637332,10.6304795335879,44.7709202361558
256.875103440219,8.45664896903481,48.5194265382346
247.206151958489,11.2390235376308,45.8069349815871
256.885910441274,9.08852264153199,46.1804713257414
248.177064347795,10.661224179762,45.9809158427257
253.678595044932,9.5279920092862,51.5646891043391
249.153811628569,10.3969172315534,51.8603140626334
244.360244746238,11.1245323324277,45.3952515030942
247.343695563584,10.6096311835306,45.2380019398984
252.846368761261,10.3011956346979,48.9602771581355
250.279670277077,10.0558331220511,46.7628246513326
255.418538609975,10.8058698907766,49.8225620407478
262.376024919384,10.624616217388,51.3677389210039
253.559186358328,10.0304339969839,49.4065859001709
255.893207640656,9.78273882602438,51.8091651482797
253.570314813418,11.3725689785308,50.2706791214561
260.084357683581,9.2218383475702,49.3315238269946
251.235002011333,9.37622554468241,45.2915585798088
254.048375680783,9.606326579203,49.950867191119
252.959091476835,9.36329529305379,46.2089654494774
255.610925317435,9.80978417926188,43.6246464249631
256.547752612763,9.45752542466567,43.9470485470898
247.528589519035,10.9115560610733,48.9407237604085
250.000012856611,11.5918746980217,45.8988151969422
248.503861902444,11.9351479293742,47.0526446699818
256.757101766943,12.0875598579603,44.0948684011849
255.255807533883,10.0998614999527,43.049474311901
246.732137386165,10.7761775253059,48.952245123223
244.079826780803,11.7335574029908,47.9923271832224
245.961833301166,11.504561513766,42.9303029888449
249.727419148332,11.3647039913319,50.1036753726216
255.860859907086,9.27247632483324,46.9907919426068
249.224162054527,10.7347205098661,46.9992752394633
254.133089376881,9.13440412956965,51.577228730268
248.789132222849,11.4334087332324,49.6755710773182
262.796937100891,9.54089647734929,47.1102457937626
249.295492200068,10.8999305852215,49.3874600686369
244.053629043773,11.9391910973087,45.2313200608326
249.63573522061,11.3156451578532,46.3268501719763
245.706778483215,12.9811723799677,49.8865699587236
254.310528343163,9.55169111075766,48.1559558756673
257.54506077666,9.60286073944775,48.5726756628204
243.022618756129,11.8712730789763,50.2133028906128
256.053578864386,10.852723395947,47.9573834346065
252.1206090521,9.10223075990168,47.3666984710311
252.460799027623,11.1802465110284,49.0945330244262
251.909593157141,10.1640378570784,46.3545494102352
253.350843365955,11.1561281749621,47.8208729760739
256.571654675079,9.84707329006743,48.6369287144939
243.613295323375,10.9100355406788,45.1302769041843
257.50217190438,9.60922066344132,51.9262548984751
256.63565306286,8.95419593162705,46.113159904981
260.567383375165,8.80571085385072,49.3122121919256
261.798580545303,8.30789749881157,45.8651375729866
257.698732484644,11.0918415890257,42.8935054582819
253.79832655762,10.7447358342861,45.8007108532288
247.066450262355,11.2075688812121,48.1770616534628
243.863097713037,10.8410149621736,51.9292920475732
244.058176696381,11.1827002087584,50.2379969892534
252.973517000232,10.2770624843822,46.6095543206282
245.752120322002,11.6343373024683,49.0513534281651
251.924710328044,10.5630676231608,47.4870904762971
247.828235507312,11.0338494676718,47.1473493005443
246.224554572441,11.4257806308629,45.3456126547899
258.760373235672,9.34475587731748,46.3222005062914
253.901708823499,10.5541440757652,44.8346129380512
258.227757656271,8.89384212603706,51.6527065632851
247.818861700277,10.2456313144525,49.2204833469822
248.731771322224,11.4676134825173,44.7135888963312
258.678784859312,9.8639863601246,43.4499395947946
255.421306479343,9.73009066006201,44.7024140728815
245.189614444005,12.2342334204209,51.184714360384
253.33643705897,10.5548204374943,49.9227170394737
262.519238854722,9.33624610072029,47.0584791822275
254.164496240292,10.3891888145835,50.1294397350887
257.287772897047,9.68869359126478,50.3759787435027
249.180741969098,11.2039357149235,51.2363120613993
241.739972396115,11.7031173415809,48.849103311686
253.538528949927,11.0862904663078,47.8494053469341
252.316248579664,9.51366433194822,50.3738184733603
252.225436480969,11.2487400755173,47.2736200700694
245.518800955211,12.6916765974792,43.374146834212
244.847720776943,11.0679543187386,49.8262607965956
249.137360268345,9.89595400014141,48.5593115625145
264.176272455059,8.13049881593493,48.9719156215323
248.165259898335,11.4676444009933,45.7141591025636
243.277994606297,11.0112552193599,46.3306776821474
262.428477967564,9.32319293589769,48.940211921356
249.827597454409,11.6639462734248,46.9177366619527
254.384601542037,8.535801145587,46.631877776386
250.776663830632,11.1113153621152,53.3373964406042
262.18047208134,8.85825740842946,48.4460789197912
260.407422363245,8.99320636436033,47.6841166323072
252.062619595228,11.285440015366,48.8419719165021
251.252820223988,11.4435198498287,50.1817786148674
245.504130247104,10.9969374268261,47.949884557028
252.774570535654,11.015003933452,47.4415903919273
245.813010681924,10.5373771005514,48.6553663332336
250.068914473696,11.6099137667359,45.5006728602851
243.582918911608,11.4788522306054,44.9685583005211
251.236660104187,11.2823217937838,46.0100716149246
258.510598816911,9.28566497405207,44.9114222566417
246.785782604899,10.8901454376706,47.6304311860448
249.77202236325,11.1713621518917,45.8788456666044
242.484902219359,11.9061942385981,49.414976017509
246.025211969401,12.8121240378475,48.3123594824093
252.072918351593,11.2597155963073,49.1961819157982
256.73361259397,9.56273570582301,47.1526113890259
254.849878724548,10.5550554429147,48.5495216757032
248.034336206208,11.5718732480039,47.984277186402
234.85416816422,12.9501450396486,48.9815965353166
261.92576970378,8.4424828616412,45.7843899280394
246.142173763443,10.9892038390145,51.7673175468067
258.355303170498,9.67676088364154,49.9096930837047
253.562045539874,9.66529385111714,47.7282614060563
251.323567909087,9.77739556395261,43.1375101854954
255.692180078518,9.58003753730002,46.5178738719245
250.74746753135,9.91155893171162,46.8301217303744
251.300916220555,10.5449625416884,49.2220217425534
238.523693159397,13.4268523354101,46.1165226077002
250.941857562677,10.5112354249694,47.9848331525356
255.962813823387,8.46012701888341,50.0571348693422
255.576386026207,8.46139192320142,47.5205160210268
257.867514314401,10.1110520914295,53.34873622073
253.716574815467,8.50581723973936,44.8531571355663
253.944764021608,11.6412506753392,50.0549324373615
264.880154013302,8.12980779005598,45.2559211655254
239.494371674683,12.6372614817183,50.4743867126206
246.141725378586,11.2781890090469,46.4340383262085
255.75581140898,9.98279160731321,50.0919607413091
247.021087142374,11.0338310299134,46.3178792797702
243.437557677677,11.2345623191308,47.4754048564574
244.647002280844,10.3373701121623,45.3728277623533
262.358019919717,9.06458933526112,46.0508672473236
250.941857562677,10.5112354249694,47.9848331525356
245.104576412606,11.2064072303905,45.5361932641469
254.447413062916,9.93811316405523,44.4001050080536
265.279652607188,7.21292607475609,49.8389085177861
260.963608041729,9.45520027941143,54.7500057353926
263.249447061594,9.12687306366588,46.147895211334
239.674929864201,13.2060141462141,43.3921220233031
250.80832192504,10.149467973447,45.0074280300399
259.788408344748,8.53006955670341,48.6562188029031
259.57447965545,9.45490712841,48.6508122599629
250.136065400092,9.94921385840693,50.8905553277616
260.25779906363,8.5984157808277,46.4810758661021
261.663688678078,9.16722131605421,47.8376350993062
250.062579293952,10.5820758661251,46.9475970460061
243.868744571865,10.8248310403862,47.4716799808579
255.469707477993,9.79949261212544,51.5998851559946
254.526045155328,9.35807556430426,52.5714332089431
247.255981709818,11.7850136149996,45.759174286712
258.957734904435,9.59199142109904,46.1991439232768
251.260255069734,9.20667652465735,50.289206209755
260.644013771802,9.75286697088005,48.1038933615367
262.415244650964,8.27604081159427,47.056058067918
248.642146172432,11.177686420707,48.2004542464044
252.83550320319,9.73680733932299,42.7522648328919
251.770689550564,9.38809373848964,45.2812647034466
251.386145991651,10.6227555950452,47.565220348806
249.497266168819,11.2036194719958,47.9749934743919
256.239575893274,9.65033587202637,47.0098588243049
252.454899327043,8.90974067302451,53.1863860705621
257.763226186219,9.29521156381361,48.8219617309448
240.613617930814,12.3973854446107,49.8962432620564
242.554411401223,11.3160435051705,45.6693037969111
250.083957379575,11.5909146852781,44.635635613774
251.231875237841,10.7477417552536,47.1826220334433
253.730452968487,10.3586072544532,46.6064281425865
251.078375010255,11.4404602216406,49.4815225556114
247.427350233766,11.403177532896,48.0710088729302
247.167571365322,11.2190675817931,47.5753059175701
247.018827273804,11.4040857099883,48.8343006144222
255.978567451189,8.92817905452052,46.6453409844871
248.041027088131,10.7864984339888,50.4453817956534
255.934443038281,8.65659465216006,47.5692909584211
245.91833733527,11.4224936719105,49.8606752121567
255.282240201316,9.64234495280047,50.5298553046784
246.286739204443,10.3054369455693,52.2718816695602
265.373897877719,7.4759646189399,46.6079408861113
258.612673337906,10.7161738400019,48.0969573527883
258.877555184027,11.2316636729477,41.6637962931042
256.287173719077,9.90477765810743,47.7845200287138
259.67797856971,10.3981135113967,49.0560635881253
242.981268757895,10.9791594184766,49.6124432452831
262.840297097695,8.57106923498585,46.1342242922984
255.731203154796,10.3508511737338,47.9609097066207
257.141932628473,9.24759950078101,45.1437755583668
245.337462493525,10.7477327056737,45.1066527658275
250.035180372595,10.318573879996,47.5530542551085
258.912843085217,10.4643798108559,48.9278498795711
247.350619203498,11.9086305078437,47.3881068395181
258.73279269128,10.8737518203878,50.1165104433816
244.147056374768,11.6100791155305,47.3117016468245
251.449905286598,10.4892489555155,43.7841748283873
251.66947977879,10.5886900869654,49.6559138972666
244.851098259619,10.3126963313798,43.2795392230819
243.238051358976,11.1518267560479,46.0019323745322
246.579347435883,11.9259037077754,45.929865252188
255.474261130783,9.73036125204547,46.4897067194079
254.843792871928,9.59207308411882,44.7359212158612
254.705696096969,11.1910543155323,43.0386191955097
248.083291562386,10.2957265610186,45.3041258923886
246.849548850427,12.3783558688499,47.0848036162845
255.347413378554,10.5967391263827,48.0168340291371
251.498095218942,10.519757009443,50.3597504164921
247.534947661932,10.9076493284713,44.3586272605912
250.133517702686,10.5929670346632,54.3151766663778
243.460340839374,10.7784986141344,46.1478389303114
246.299180056922,12.5671293335383,45.6351877084303
245.775439293209,11.0778273879999,50.1783046983213
252.287983075965,10.7657771133078,48.8079014147693
244.749715066971,10.2412090420918,54.8804187007356
256.829601039464,9.71509137727393,48.9848847716812
251.448354585568,11.6363627731648,46.6614046851344
255.734422825881,9.63918228671897,49.3803432626187
255.215753614468,11.0879063362058,45.5833376550939
252.183621123894,10.2094635905517,44.497377158549
245.443552625077,11.1476892219613,48.4154769340925
256.598877993829,9.66610756034857,54.411524774225
250.803726782056,10.5976251634152,48.2031427082025
257.963343379358,8.55775478758819,50.0677067227028
254.061687963104,10.9785775550683,53.8885968040071
256.748270467407,9.19313474602219,51.869730553568
252.361806466478,9.52731441116074,47.8329642541742
240.266219554658,11.8672735199573,49.0160230820052
256.89994912719,9.40593546433693,46.5756258141318
236.217977488577,12.1032998126236,46.6398128710345
265.209781840471,8.59049309043169,43.876146651417
248.609512364613,11.2313278299783,46.7722595528077
267.737360687572,8.42470652225127,44.639239113599
257.130429002195,9.14912546586718,44.5421767844745
244.766796421306,11.0129382576888,46.6488974569262
246.82783113958,10.8124662935874,43.9520406407356
253.648461625703,10.6642077299006,47.5767991171546
252.848445513144,10.3036777026791,49.0232947835051
256.543557360307,10.9563407744615,42.356705716653
254.784051785726,10.2566144143936,48.7253038045377
251.347456873471,10.6748539952133,47.4285609409158
250.237257191501,9.51977277498153,46.4782487802344
257.878688294588,8.30388379827437,46.4520372986538
255.420836495106,9.8140393582889,50.2596639878655
253.622155798727,9.87078219267659,49.2173871709616
250.230706655189,10.6656013044882,43.9253801412619
247.791542335052,11.1662111379046,47.5112046375921
255.482956182363,8.99949147742903,47.7006116918681
239.735973468879,11.1053134272486,44.6930583241698
259.273595196594,9.26041427316741,51.3486260741428
243.919802068089,11.7439296989467,44.0044917396258
251.924710328044,10.5630676231608,47.4870904762971
247.304108636792,11.2666283685747,49.5290397603593
254.5931773654,9.93344837600724,44.5581645358328
251.968129692208,10.6487384846704,47.7299002259488
251.825018040851,9.03062348142206,47.3648058934901
255.145157485805,8.48592545186619,45.5001873662173
255.561384645693,9.60282064330267,48.0568987004904
244.944299230512,12.0561135591393,47.2256330561802
255.264780217136,9.18714247812384,49.0836087684075
250.841207432695,10.1525461167944,48.0285811653144
245.217904137036,11.8273976982828,46.582959457286
264.969163867225,8.66916157127898,43.526579042311
242.206991518149,12.6461142099067,49.6085072963853
253.138617648694,10.9325679219866,51.9564184324515
241.969794003408,12.3453004560064,49.9667888631711
246.530051536183,12.4239778612939,46.8997883127801
249.552831392226,10.6111716163028,51.1183840387365
249.073628887267,10.3114767359362,46.2896845082072
256.624101074845,8.64240995508336,44.8592755785119
247.137673712387,11.882720032229,45.5877838215003
257.900911068165,9.84841454096095,43.2290094724505
255.839871367395,9.13901546373955,47.4756011922057
256.8148844451,9.30081933659449,49.4687874158682
249.561673264622,10.183664576213,46.9720016480693
255.143239474316,10.2430895414554,45.493374154617
248.499029208432,10.9594542000301,52.3959526038329
253.925737197901,10.5115884775332,42.1998903992373
257.325701896217,9.90337681357425,49.6053357408166
243.272803736215,12.1480244359773,49.7478602060747
258.997910160695,9.89005762733572,49.3289409701723
248.707242915568,11.4656940190456,49.2297088500147
245.408621333056,11.1308257273178,48.7806187637601
259.324037915791,9.39835993392698,47.2321065447413
248.847365461496,11.759778570065,50.3664938894916
250.703464799369,11.537125839097,54.3731093174359
250.237585107481,10.0829188665288,51.7310970135536
255.729257197599,10.3888992783932,51.2279436453256
240.023803203234,11.4364791206758,50.2859010422685
242.395632335839,12.290991773377,46.7028852699633
245.75621222313,12.3575192172352,47.8920803890427
256.401342316996,8.63114887696995,50.4104628639478
254.869419667003,10.9340360217483,47.5006815961256
259.942406692296,10.3957021033193,53.2840570946611
242.136177347021,12.3056689653051,47.9286286037171
260.831068633529,10.349276593047,48.3923603247998
251.089480596439,10.543834085898,52.0545886535826
257.792425479504,9.57915681974478,46.839745279574
248.821223741344,11.0767727121939,48.740967317094
253.410528523068,10.3129467588495,45.156797987365
258.157916752173,10.2213420431032,44.0042521999796
257.874889673937,8.72819152204769,49.6967963344402
251.740586397499,11.104457686922,46.2146300051858
253.238700338099,10.5150786537498,46.8208752130985
251.192135164304,10.718483318635,47.9867623337216
248.08598141163,11.2720420551565,49.8068816621754
251.353104709422,10.5923297656644,46.2774528498235
256.789437619526,9.24224467342131,48.081313949087
251.031225683078,11.2334023496587,48.6169108771312
250.081481242732,10.0535378913755,49.1314539319198
253.931031512897,10.1474437132834,47.4284150547515
257.908421827931,9.75725074282042,42.4293708004288
253.203671897126,10.7394220846459,47.6066671577524
268.967183038371,8.41174274497679,50.1468890456243
263.833074400801,9.84933522878977,46.4882256419249
250.356025650827,11.0753825919583,48.0285115590737
251.108347458376,10.1366503369565,50.1433525273428
247.228853927117,11.342207791525,46.8214534822848
250.560268414751,9.9598868591549,47.2226317924558
251.4468933676,10.216782921155,46.4001219190669
246.838657145498,11.242722159652,49.8722374913845
250.133409183129,11.3969812509083,49.4735978562377
245.204883093481,10.7124265169055,48.8269709670646
246.930034935781,10.9670482432916,46.0461574410018
253.749349297815,9.72159913540601,50.4110130640506
247.690702569398,11.0652161328436,51.029055225687
246.850087999696,10.1742681261761,42.6889700092798
257.323991988082,9.56085479278091,52.3391055657741
246.41285072053,11.7351299768928,48.7577308795901
243.518334062694,11.02910061057,50.036144772055
247.369308534295,10.8159488387321,50.6428891270729
246.469359473218,12.4761379858239,51.0119012965986
254.026920263395,9.94747559634917,45.5451436723152
250.606535183551,9.72179256237547,47.3341470517394
243.806048034445,12.3440887788358,53.252383758747
264.102842911715,9.61152569557618,50.9200873710973
246.638208652107,11.3039620173462,48.8454642491179
252.721428245976,11.234922083115,46.8242193066091
251.02324743358,9.38336210803046,46.3662271049874
237.542674754678,11.5513371053915,46.6377535437212
249.314684918118,11.357671454985,45.8306452435744
262.395082366819,7.58138074837373,49.3777757846752
251.196294304254,10.6171400689546,49.9719194539336
253.445456997993,11.0233102541645,47.1172283881879
247.406951359844,11.5711911403451,46.1293219221432
250.62062593982,9.46484944803558,47.0892996688551
245.518800955211,12.6916765974792,43.374146834212
251.830148151606,11.3585536739142,47.5700504431119
244.432131884796,11.3760511389462,49.7958482592868
259.061635600539,8.74756259706977,50.4144528605445
252.397627098554,10.3774349436127,46.3856367551419
247.430961377353,11.4720353891248,51.8201093270081
252.654643638315,10.7894580380743,44.2388050181251
265.603454906593,7.76277208359956,43.7953380531808
256.930305277568,10.0486852825416,51.4345228741124
251.601994349028,10.8570130956112,44.4620718858206
241.960469856797,12.0464444671357,51.7842371796834
235.906690216215,13.0643761342894,49.9744461074369
264.226210974341,9.64066690798144,49.5430416186961
268.678651646429,7.52644249086967,47.0912742325738
251.104167378015,9.88445142550468,49.2818505624751
257.608981211428,9.31652534725274,49.7700961774761
240.413779568734,12.8592324984035,50.9622653818403
257.451425181853,9.21408174535189,47.0981092551649
249.278245562599,11.1333733006812,50.2260850417386
246.911973883809,11.6797369273154,49.4368170931691
252.987403250054,10.9966608099033,43.0611591060843
256.225738517731,9.14229563655574,46.1576763717479
251.468501159665,9.90647354933832,47.3149627929304
243.666515017912,12.4798127266579,46.6331705719861
263.494058898827,8.57437026865486,45.0451143498391
258.610129529717,9.54362572297435,47.8494318885117
253.219654232144,8.87462656717142,49.8539140043349
247.903434116084,10.8647447064494,47.1823881136192
246.725396579052,10.9161663637146,50.5857316311243
256.301024813171,8.78218879001035,48.7425130960886
253.263864732491,10.3454180726544,50.9693312231782
261.688259687979,8.34756839359989,51.6568479545716
260.4233179114,8.8106266029934,48.3008667202794
242.889961982235,12.1160337400095,45.8618292724663
251.927059687461,10.5835530347151,50.2793480156646
245.848541084704,10.6380176847572,47.9536797203546
252.001917887984,9.99755428196355,46.8604716403984
247.027450864809,9.57817043012874,46.830803872658
245.847146276637,11.9652018569275,44.8114331008966
233.669619542468,13.8689457630331,48.0739041615124
264.116165282954,8.99741706401284,50.612715562632
253.252511821129,9.21024391391553,46.7660502872785
254.49690749927,10.1273256869625,48.2341619284565
240.050342073883,12.050370140946,48.2689695332119
245.766308116345,11.3397982168221,50.2809083197948
242.508272668942,12.6315077940612,44.1117481549414
254.84864222335,10.6553198663036,49.5353718939038
245.872710913719,10.637588078029,48.7569504515572
248.528755686157,11.8631528382976,49.4986878147226
253.150166692143,9.97313652728983,48.2499436880261
244.78218523709,11.1720605576765,45.601375286691
248.369583629359,11.0156079923875,44.4839930233623
258.099012592648,9.01278313581299,46.952572648238
244.174241466058,9.64776567082706,47.2096168466178
252.135178022611,10.5769994456617,47.6049738635978
246.540341903225,10.9199068361248,46.3864887896774
251.130044253335,10.1479539875308,46.5948445613463
244.615122383181,11.2791814750554,47.842811232465
259.273427437738,8.67844137724656,49.8222745529847
247.664682315212,10.826699958215,48.1840755736319
256.91514398273,10.3560860601806,45.3465323814841
261.205141998847,10.1601168422986,52.4772030335751
249.245722332439,9.40068914241692,48.7431774824936
251.92816009187,10.1812484447791,46.0737189192544
247.022836929159,10.8410271504542,44.9418260339038
261.442515687788,9.69463226919296,48.4263456478736
249.215649167124,10.3867258952556,53.1142869302328
246.575380309979,11.374070947981,45.791534679777
247.793067749011,11.8953346375282,46.181784391442
254.940665503051,9.62360540528411,49.8886999909067
242.707700446966,13.4884667424769,49.6435686873625
247.811939080636,11.3828371310643,51.3557771195287
248.591771493981,11.7684648960682,48.6573148098431
249.548855000798,10.2850094495989,48.1778769538003
238.972789203141,12.5136829266763,48.8196159067474
252.504356135586,11.6316854095362,47.4331209000027
255.701603681111,10.5306473244925,49.224476008683
255.872586815709,9.44719308350276,45.7952646949056
253.445990941516,9.40757984114304,46.3616264237782
265.636255723906,9.11116703936921,49.2293713390243
256.510956353766,10.1308850794732,45.7038305555334
242.764220231809,12.1793885761303,43.8368412553115
250.484940363958,9.93327499069319,51.0319363604312
248.349273418557,9.93516006372692,47.655417353491
272.119150762791,6.60555346458708,47.9326662823086
257.85642076257,9.59746323337549,47.4498722330375
248.369583629359,11.0156079923875,44.4839930233623
257.968687517568,8.72318671252003,46.8404936857817
240.521201842211,11.3819011791732,47.4205649168541
242.115644023401,10.7507324647954,48.2008265382654
249.972477287464,10.7111396872096,47.7572066347503
247.365125038145,11.2688223982466,49.111495217565
254.887648357387,9.1973303882177,47.1648007438814
242.552884069947,11.2619259782141,44.4940234117382
252.868054041702,9.86732455406869,52.3798946197837
263.63758851927,8.98093124285334,47.7422503951431
256.986001638914,9.73141950767549,50.2811290914061
261.353014158938,8.74669085278585,47.6162680724628
250.446282698572,10.3189356497783,48.1693541299726
250.113045311973,10.672360563962,48.6257371309583
250.45842544847,10.4757646744732,47.3580179499815
234.92491425144,12.119983254256,46.9576351784278
254.915116813125,9.29242099837172,46.9357662935173
258.489105381224,10.2323074099888,53.5944589749412
251.258448077899,10.5638659853294,50.0289825890818
245.522897427992,11.0517881878828,47.9790063825473
243.966344106242,12.0786603839624,47.5383874478211
256.517263176261,8.41191814411937,49.17403339116
252.089873434081,9.30617578854042,48.6793659342077
260.82061964376,8.57364460134995,53.4458439657972
251.645201097919,10.5047090750184,49.0659983940809
248.094526908188,11.1940817278729,47.5190937855892
250.29163831792,10.7748666230783,53.2063473698708
243.288887274606,11.2225839133437,48.3098228599353
255.948352303998,10.1795385060734,47.2402440933558
255.374210123965,9.49945644729562,47.9611309218936
252.501766287888,9.63939230789937,48.739904231068
248.593823084569,11.2261414143323,49.3063851463227
253.333979088509,10.2735446575792,49.1406071984369
248.36972343435,10.8239825386307,49.1719664128084
247.903434116084,10.8647447064494,47.1823881136192
256.452456459163,9.46879691423505,50.2505884337381
251.345739745758,10.3699245961197,50.4705676475376
242.715113669891,12.5132333588557,51.5650723843907
259.126848651009,9.52058453956148,51.2738108752937
252.871844559468,10.6565997184065,45.3656627752041
247.003778552145,10.9625838731608,43.3911290952046
237.987458354448,12.97758764678,44.1099852202207
244.287557911686,11.2177151305011,45.5820941456476
250.556990022881,10.7343878733899,48.0902167901187
252.233043618838,10.6989154943113,49.9738568351536
248.593823084569,11.2261414143323,49.3063851463227
249.246233632995,10.9848978094415,48.4569649291147
250.250184661135,9.49151791479633,51.2890711754432
248.52991618248,10.7271052702134,46.6541316593203
255.32800568143,10.2399959387057,48.8138494636616
253.96250862611,9.68209494752835,51.0540328122244
251.794814362572,10.4983509824115,45.1089679326649
247.326936638898,10.3208264908123,51.1823146794905
244.519635514063,11.3365936214784,45.5587813303636
244.912333896418,11.9064235664853,49.2923010905004
262.825698743516,9.22756171465236,47.567149362193
238.970271437071,13.1902560741575,52.6810866948585
234.732796419455,13.4555341625896,49.5529311696173
251.576919858724,9.81909270620933,46.0535867238662
248.222661536133,12.8092628409464,53.4926982591374
248.921438837446,10.371326507516,47.8462369320317
251.092488639524,10.7166971990735,45.6437542317349
245.034008665863,12.189145071258,49.3376394623422
275.149554419161,6.61773201089321,48.8782931362108
251.870978552798,10.8702273509846,48.8125482853499
250.142145317249,10.2062281720882,47.2399960773718
248.164837826898,11.5537025557821,47.2663779780709
247.891929486889,10.5264837132145,46.5564689195838
246.915456549267,12.3285986689353,51.2738062615092
244.945299500227,10.6221019960034,49.7717699468155
258.647730323795,10.0072557884614,46.7340915154865
260.978368288817,9.79584547982022,48.770728925744
251.197544248805,11.0437116221707,48.6613189341498
251.116907326294,10.5387459330382,52.4052201170383
257.480398613704,9.23029391688757,44.1949906041588
245.270682757066,11.1588957520725,47.4919259158236
252.871844559468,10.6565997184065,45.3656627752041
267.241545729923,6.55213823509183,47.2961988000862
251.064345220953,10.4552162562426,44.4080154288114
251.921180943316,10.0610443160875,44.754556260339
253.947994946246,9.88785673728787,48.8882283869693
247.701154191883,10.7241510281206,52.3469368297211
250.873098733788,10.3519045608024,54.3719913647202
245.074452800769,11.2783778645,43.3208679270829
252.442746667803,10.7222921808529,46.9563470985061
246.900050323554,11.0377430742396,45.2817294144838
270.361748967958,6.45674005124993,49.610391997758
241.397943807114,11.4663667910095,45.1657786105966
250.56617902387,10.3170003354743,45.9620448968256
246.443874356588,11.7736435978527,46.9532396433877
256.83318269002,9.46042509305614,47.9708172627436
242.84633919202,13.1033570688739,50.1351916660025
260.599783359592,9.54758851925057,48.8901040395043
238.895364432598,12.0672616763994,43.8964102923487
240.044484900661,11.7679714583539,47.8370245267462
251.357762650748,10.4699301751755,46.4240572564595
253.125875168667,10.6427785428874,50.9150066024665
246.05255535837,11.1267077815242,46.4287305901617
253.234814956521,9.91692064693508,49.2244403075187
246.952822868128,10.8687164853367,51.2144797712629
255.582713611069,7.84224395042647,46.3599329668303
249.521568306064,10.4434446744605,47.8262353766267
251.574027564712,11.0880813325182,48.0510609573296
240.882532785301,11.5832795184222,47.4148699819149
251.85799579204,10.1402350529978,45.1234937942352
260.584618791653,10.0598153201133,48.9235579108803
259.448989181966,8.96966998552498,47.8303024560755
248.335512176574,9.97189224455185,50.154338155654
248.894014937102,11.4781802881626,51.3970974631312
259.128967402507,9.08420451047317,47.7688433434542
263.066823534184,9.62048415216399,48.201195864774
242.239224977443,10.1994066722056,48.9088288533606
254.179603266799,11.1454595978765,43.209631259226
252.04996611962,10.8361367664591,50.3187597374852
253.33452169687,10.4920286914256,48.773039068287
249.598265602516,11.2446923337247,45.4661892081782
265.05145223133,7.92017180022518,49.7327122744076
257.556948181712,8.47228421103054,49.4060642338697
249.34249328112,10.1771795574183,43.5624386000103
250.148715050566,10.6259359253421,46.0164071844851
248.620427103931,10.7219071302988,52.2533954813648
239.023372309191,12.6112516073524,43.2904749855388
242.268769854068,12.1879126170724,48.9705996113975
238.172504691036,13.8308897450784,49.5558365041149
256.185731007698,9.10428325867663,47.4194560830776
246.566223701358,11.7382594193917,45.4019702509639
254.031764292682,9.94873026130066,47.2902659569492
252.295202658991,9.85600310720919,48.5387732473095
257.173672329963,8.94035200438566,46.2138540815985
232.05053374306,13.9510897368398,52.2069294374822
260.081824970437,8.07459678592858,49.8648115720069
252.745742682222,10.4204170799841,48.9272022689776
258.353186022768,9.1381674064986,47.104123877131
251.594466115386,10.3029539819887,45.4155453147695
272.530153503254,7.35686593230867,51.5024433594288
248.070197901772,11.5405456946536,45.0503213265522
248.359205483973,10.5146671539363,44.9862991797464
258.480576179067,9.69264934337579,45.4288064156564
248.094784435413,10.2654699090214,50.569284521453
255.923257366303,9.7763220435511,49.4821810389272
257.529495454288,9.09678637402523,47.3051421942035
243.342377761654,11.3223864207742,47.4491173258931
248.164837826898,11.5537025557821,47.2663779780709
250.945116540931,10.939800280399,51.9876717856637
247.983020582915,11.1784148696487,47.6708803875475
245.074452800769,11.2783778645,43.3208679270829
243.170333786527,13.0375989584226,47.9555250327741
247.842683679912,10.6705855250387,48.6608449534269
